trip_id,customer_id,trip_time,origin_zone,destination_zone,origin_x,origin_y,destination_x,destination_y,distance_km,duration_minute,rain,rush_hour,base_price,delta_price,final_price,customer_accept_prob,customer_accept
712,customer_041,2024-02-23 08:38:00,zone_04,zone_02,3.341,5.822,1.885,0.634,5.388,24.66,1,1,54658.0,20369.0,75027.0,0.9414,1
713,customer_158,2024-02-10 03:24:00,zone_09,zone_02,8.335,6.8,1.186,1.032,9.186,25.36,0,0,77796.0,1918.0,79714.0,0.6598,1
714,customer_150,2024-01-06 19:26:00,zone_08,zone_06,7.977,8.154,5.259,9.446,3.009,11.92,0,0,34014.0,1603.0,35617.0,0.8013,1
715,customer_005,2024-01-24 07:17:00,zone_08,zone_03,7.939,0.268,2.001,1.894,6.157,25.39,0,1,59637.0,8780.0,68417.0,0.7365,0
716,customer_068,2024-01-06 23:11:00,zone_04,zone_01,3.987,8.02,0.16,3.075,6.253,22.78,1,0,58908.0,9481.0,68389.0,0.3967,1
717,customer_044,2024-03-17 00:11:00,zone_09,zone_03,8.225,6.001,2.826,6.875,5.469,15.08,0,0,50354.0,6697.0,57051.0,0.9258,1
718,customer_076,2024-01-10 21:39:00,zone_07,zone_06,6.3,9.529,5.092,7.918,2.014,6.75,0,0,25459.0,2128.0,27587.0,0.852,0
719,customer_028,2024-01-11 21:49:00,zone_04,zone_08,3.787,3.479,7.143,9.11,6.555,22.2,0,0,60430.0,3004.0,63434.0,0.6723,0
720,customer_101,2024-01-12 21:25:00,zone_01,zone_05,0.807,6.17,4.384,3.952,4.209,15.06,0,0,42784.0,4928.0,47712.0,0.8338,0
721,customer_198,2024-03-28 09:05:00,zone_01,zone_10,0.668,7.665,9.627,9.923,9.239,33.48,0,1,82174.0,14575.0,96749.0,0.7664,1
722,customer_047,2024-03-28 10:36:00,zone_03,zone_02,2.514,5.164,1.995,1.039,4.158,14.73,1,0,42313.0,13452.0,55765.0,0.7857,1
723,customer_172,2024-03-05 16:54:00,zone_03,zone_06,2.996,1.559,5.141,8.265,7.041,30.5,0,1,67496.0,14487.0,81983.0,0.694,0
724,customer_029,2024-01-07 03:31:00,zone_10,zone_03,9.275,0.498,2.532,2.721,7.1,25.5,1,0,65350.0,10602.0,75952.0,0.7056,1
725,customer_106,2024-02-15 19:01:00,zone_10,zone_09,9.999,1.114,8.067,9.371,8.48,25.48,0,0,73620.0,4834.0,78454.0,0.6026,1
726,customer_148,2024-03-26 14:04:00,zone_02,zone_02,1.437,4.949,1.878,8.692,3.769,12.07,0,0,38649.0,4657.0,43306.0,0.8325,1
727,customer_076,2024-01-09 08:31:00,zone_10,zone_10,9.428,6.396,9.616,7.623,1.241,11.91,0,1,23401.0,12062.0,35463.0,0.8684,1
728,customer_186,2024-03-12 19:51:00,zone_08,zone_10,7.065,5.705,9.82,9.964,5.072,15.65,0,0,48257.0,1749.0,50006.0,0.7421,1
729,customer_018,2024-01-02 04:03:00,zone_05,zone_06,4.986,7.129,5.569,2.145,5.018,21.36,1,0,50788.0,15048.0,65836.0,0.8864,1
730,customer_079,2024-03-13 03:45:00,zone_10,zone_06,9.547,0.39,5.323,4.619,5.977,16.12,0,0,53922.0,8029.0,61951.0,0.436,0
731,customer_013,2024-02-19 22:46:00,zone_08,zone_04,7.137,1.363,3.625,0.348,3.656,15.23,1,0,39551.0,8531.0,48082.0,0.9348,1
732,customer_012,2024-03-20 12:03:00,zone_06,zone_01,5.937,7.611,0.21,7.094,5.75,20.65,0,0,54825.0,4776.0,59601.0,0.5252,0
733,customer_154,2024-02-07 16:12:00,zone_03,zone_10,2.095,7.812,9.151,1.159,9.698,34.64,0,1,85508.0,13172.0,98680.0,0.2632,0
734,customer_174,2024-03-11 18:00:00,zone_03,zone_08,2.444,7.023,7.949,2.583,7.072,31.43,1,1,68147.0,23991.0,92138.0,0.8856,1
735,customer_029,2024-03-16 21:33:00,zone_10,zone_02,9.115,7.454,1.349,2.45,9.239,23.4,0,0,77134.0,828.0,77962.0,0.411,0
736,customer_109,2024-01-30 08:10:00,zone_03,zone_02,2.15,9.634,1.221,7.879,1.986,20.21,1,1,32021.0,19130.0,51151.0,0.9721,1
737,customer_073,2024-02-27 22:54:00,zone_01,zone_04,0.323,9.442,3.081,4.006,6.096,16.76,0,0,54956.0,1606.0,56562.0,0.7596,0
738,customer_111,2024-02-11 11:05:00,zone_03,zone_08,2.662,6.445,7.631,5.345,5.089,15.61,1,0,48339.0,15977.0,64316.0,0.6435,1
739,customer_105,2024-02-08 04:38:00,zone_05,zone_06,4.806,3.193,5.032,2.086,1.13,6.92,1,0,20240.0,6901.0,27141.0,0.8325,1
740,customer_101,2024-03-12 18:47:00,zone_04,zone_07,3.82,0.141,6.542,3.341,4.201,24.92,1,1,47666.0,24006.0,71672.0,0.8842,1
741,customer_065,2024-01-21 08:10:00,zone_10,zone_01,9.358,6.316,0.062,5.119,9.373,31.27,0,1,81873.0,14964.0,96837.0,0.4476,0
742,customer_152,2024-01-11 22:15:00,zone_05,zone_10,4.186,4.313,9.237,1.942,5.58,17.18,1,0,52070.0,7439.0,59509.0,0.9485,1
743,customer_026,2024-02-13 15:47:00,zone_09,zone_02,8.891,1.47,1.657,6.898,9.044,26.73,0,0,77629.0,3813.0,81442.0,0.5969,0
744,customer_003,2024-03-14 16:05:00,zone_06,zone_04,5.947,2.153,3.189,4.493,3.617,19.9,0,1,41652.0,9506.0,51158.0,0.9028,0
745,customer_090,2024-01-15 14:26:00,zone_06,zone_10,5.241,9.365,9.472,9.837,4.257,14.81,1,0,42947.0,12126.0,55073.0,0.65,1
746,customer_106,2024-01-31 23:15:00,zone_02,zone_08,1.602,0.662,7.329,2.465,6.004,17.37,0,0,54709.0,3800.0,58509.0,0.7059,1
747,customer_110,2024-03-01 04:00:00,zone_03,zone_06,2.71,7.875,5.111,3.961,4.592,17.96,0,0,46532.0,-236.0,46296.0,0.7557,0
748,customer_087,2024-02-12 06:27:00,zone_09,zone_01,8.672,9.02,0.396,3.63,9.876,33.25,1,0,85881.0,10403.0,96284.0,0.8553,1
749,customer_006,2024-02-24 00:29:00,zone_08,zone_01,7.8,6.883,0.613,8.86,7.454,21.42,0,0,65434.0,7953.0,73387.0,0.5945,0
750,customer_146,2024-02-17 07:20:00,zone_05,zone_01,4.474,0.613,0.763,4.842,5.626,26.7,0,1,57106.0,13435.0,70541.0,0.8608,1
751,customer_032,2024-03-13 06:48:00,zone_10,zone_02,9.09,8.459,1.552,1.236,10.44,29.34,0,0,87310.0,1974.0,89284.0,0.6306,1
752,customer_149,2024-03-19 11:05:00,zone_09,zone_03,8.192,6.533,2.646,4.088,6.061,14.6,0,0,53666.0,5131.0,58797.0,0.8213,1
753,customer_186,2024-02-10 11:25:00,zone_02,zone_08,1.121,2.77,7.09,5.873,6.727,15.91,0,0,58317.0,1683.0,60000.0,0.6736,1
754,customer_180,2024-02-08 08:10:00,zone_07,zone_06,6.059,6.297,5.324,2.542,3.826,21.75,1,1,43831.0,24534.0,68365.0,0.8713,1
755,customer_177,2024-01-26 02:45:00,zone_08,zone_05,7.988,1.365,4.26,1.911,3.768,9.27,0,0,37243.0,1080.0,38323.0,0.8921,1
756,customer_005,2024-02-09 20:33:00,zone_09,zone_08,8.083,7.076,7.826,5.314,1.781,8.0,0,0,24686.0,867.0,25553.0,0.9169,1
757,customer_158,2024-03-16 11:42:00,zone_01,zone_04,0.913,9.03,3.172,1.76,7.613,20.93,0,0,66143.0,1790.0,67933.0,0.5451,0
758,customer_082,2024-02-15 10:06:00,zone_03,zone_01,2.246,5.217,0.855,8.745,3.792,13.33,0,0,39417.0,-674.0,38743.0,0.779,1
759,customer_170,2024-03-03 21:27:00,zone_05,zone_04,4.13,9.521,3.968,0.742,8.78,28.83,1,0,77095.0,8591.0,85686.0,0.4092,0
760,customer_066,2024-02-07 11:03:00,zone_03,zone_08,2.516,4.381,7.664,9.874,7.528,26.2,1,0,68268.0,8549.0,76817.0,0.7484,1
761,customer_143,2024-03-04 22:19:00,zone_02,zone_05,1.089,8.576,4.741,5.379,4.854,13.27,0,0,45759.0,327.0,46086.0,0.7453,1
762,customer_095,2024-03-05 04:56:00,zone_07,zone_10,6.288,7.736,9.771,9.836,4.067,14.2,0,0,41502.0,2743.0,44245.0,0.8651,1
763,customer_150,2024-02-17 21:43:00,zone_06,zone_09,5.075,0.884,8.561,7.515,7.491,19.82,0,0,64856.0,1239.0,66095.0,0.5478,1
764,customer_184,2024-03-25 23:04:00,zone_02,zone_08,1.55,9.127,7.91,1.529,9.909,32.2,1,0,85554.0,15836.0,101390.0,0.6752,0
765,customer_200,2024-03-19 19:22:00,zone_06,zone_08,5.864,9.104,7.732,2.274,7.081,23.15,0,0,64061.0,6405.0,70466.0,0.8713,1
766,customer_032,2024-01-15 22:52:00,zone_01,zone_06,0.62,3.514,5.811,1.069,5.738,18.79,0,0,53823.0,3559.0,57382.0,0.8006,1
767,customer_028,2024-01-21 19:10:00,zone_04,zone_10,3.83,7.934,9.011,7.291,5.221,15.7,0,0,49176.0,2540.0,51716.0,0.92,1
768,customer_022,2024-03-26 13:45:00,zone_08,zone_06,7.925,2.246,5.899,1.687,2.102,9.39,0,0,27307.0,-3379.0,23928.0,0.8624,1
769,customer_061,2024-02-06 19:19:00,zone_09,zone_04,8.9,0.304,3.725,7.146,8.579,24.38,1,0,73664.0,13598.0,87262.0,0.6762,0
770,customer_123,2024-01-28 23:28:00,zone_03,zone_02,2.452,2.079,1.959,8.595,6.535,15.82,0,0,57120.0,1788.0,58908.0,0.7024,1
771,customer_088,2024-03-12 13:52:00,zone_09,zone_09,8.595,4.84,8.131,4.117,0.859,6.08,0,0,18194.0,6077.0,24271.0,0.8722,1
772,customer_049,2024-02-24 18:40:00,zone_09,zone_04,8.918,0.578,3.711,6.61,7.969,33.54,0,1,74584.0,14591.0,89175.0,0.833,1
773,customer_196,2024-01-12 16:17:00,zone_07,zone_08,6.069,1.6,7.909,8.952,7.579,30.48,1,1,70714.0,21752.0,92466.0,0.805,1
774,customer_197,2024-01-09 15:00:00,zone_10,zone_10,9.822,9.504,9.83,7.531,1.973,7.96,0,0,25818.0,2925.0,28743.0,0.8997,1
775,customer_180,2024-03-13 01:14:00,zone_03,zone_04,2.462,4.938,3.987,1.308,3.937,13.72,0,0,40482.0,5726.0,46208.0,0.6171,1
776,customer_147,2024-03-09 16:25:00,zone_01,zone_04,0.69,8.231,3.407,2.925,5.961,24.67,0,1,58101.0,16230.0,74331.0,0.717,1
777,customer_010,2024-02-01 16:08:00,zone_09,zone_02,8.434,2.066,1.701,5.356,7.494,29.06,0,1,69494.0,10157.0,79651.0,0.6469,1
778,customer_064,2024-03-18 23:52:00,zone_05,zone_05,4.909,0.885,4.754,2.643,1.765,8.64,0,0,24910.0,2619.0,27529.0,0.9107,1
779,customer_071,2024-01-12 19:03:00,zone_04,zone_07,3.465,7.805,6.54,5.059,4.123,13.52,0,0,41498.0,-809.0,40689.0,0.7772,1
780,customer_088,2024-03-19 02:32:00,zone_01,zone_04,0.552,3.488,3.128,9.528,6.566,19.64,0,0,59216.0,6635.0,65851.0,0.7922,1
781,customer_164,2024-01-08 08:58:00,zone_01,zone_05,0.646,4.598,4.857,4.532,4.212,19.57,0,1,45057.0,17335.0,62392.0,0.5755,1
782,customer_112,2024-02-27 18:20:00,zone_01,zone_06,0.907,9.921,5.371,2.617,8.56,35.34,1,1,79030.0,27097.0,106127.0,0.6682,1
783,customer_031,2024-03-16 05:32:00,zone_02,zone_03,1.836,3.165,2.752,1.466,1.93,7.03,0,0,25095.0,4819.0,29914.0,0.6447,1
784,customer_178,2024-02-25 09:04:00,zone_10,zone_01,9.704,4.731,0.235,9.011,10.391,36.29,0,1,90491.0,19071.0,109562.0,0.3498,1
785,customer_015,2024-03-11 04:43:00,zone_03,zone_03,2.814,6.348,2.156,2.298,4.103,12.17,0,0,40703.0,3827.0,44530.0,0.5877,1
786,customer_128,2024-01-31 05:58:00,zone_09,zone_09,8.17,0.891,8.031,1.936,1.054,8.58,1,0,20614.0,13660.0,34274.0,0.9648,1
787,customer_043,2024-01-26 21:46:00,zone_01,zone_03,0.194,7.164,2.781,5.511,3.07,8.94,0,0,32890.0,301.0,33191.0,0.8242,1
788,customer_193,2024-01-24 11:08:00,zone_04,zone_01,3.218,4.517,0.138,4.617,3.082,10.73,0,0,33857.0,-1930.0,31927.0,0.8889,1
789,customer_130,2024-01-11 10:21:00,zone_10,zone_05,9.062,1.75,4.249,3.857,5.254,15.4,0,0,49224.0,916.0,50140.0,0.5652,1
790,customer_149,2024-01-25 20:43:00,zone_02,zone_07,1.85,4.305,6.825,5.787,5.191,14.11,0,0,48201.0,5162.0,53363.0,0.6423,0
791,customer_125,2024-01-23 07:47:00,zone_03,zone_08,2.84,4.607,7.524,5.694,4.808,19.12,0,1,48408.0,8260.0,56668.0,0.9722,1
792,customer_071,2024-03-09 18:24:00,zone_09,zone_05,8.265,6.407,4.139,0.684,7.055,30.53,0,1,67595.0,15802.0,83397.0,0.7575,1
793,customer_112,2024-01-20 07:57:00,zone_02,zone_06,1.214,9.371,5.719,4.149,6.897,29.74,0,1,66252.0,13897.0,80149.0,0.4789,1
794,customer_089,2024-01-15 06:12:00,zone_01,zone_08,0.532,7.651,7.455,7.21,6.937,18.73,0,0,60987.0,8560.0,69547.0,0.6972,1
795,customer_158,2024-03-06 21:44:00,zone_10,zone_09,9.66,3.825,8.892,3.817,0.768,9.28,1,0,19248.0,10422.0,29670.0,0.9276,1
796,customer_108,2024-02-18 19:29:00,zone_05,zone_07,4.048,9.696,6.399,9.977,2.368,6.87,0,0,27643.0,-488.0,27155.0,0.8903,1
797,customer_114,2024-01-20 04:42:00,zone_07,zone_07,6.579,7.908,6.909,2.354,5.564,16.3,0,0,51534.0,5354.0,56888.0,0.6565,0
798,customer_075,2024-03-04 18:35:00,zone_02,zone_01,1.271,0.28,0.987,4.964,4.693,21.67,0,1,48993.0,15614.0,64607.0,0.5998,1
799,customer_030,2024-01-20 14:25:00,zone_03,zone_05,2.202,1.166,4.205,6.739,5.922,17.25,0,0,54157.0,999.0,55156.0,0.6233,1
800,customer_028,2024-03-11 11:48:00,zone_05,zone_09,4.6,2.18,8.89,5.479,5.412,17.82,0,0,51382.0,-1415.0,49967.0,0.8712,1
801,customer_167,2024-01-03 08:50:00,zone_07,zone_02,6.752,0.835,1.607,0.391,5.164,23.11,0,1,52539.0,13128.0,65667.0,0.7794,1
802,customer_015,2024-02-23 06:49:00,zone_03,zone_08,2.932,4.854,7.863,9.95,7.091,23.05,1,0,64071.0,9935.0,74006.0,0.8458,1
803,customer_018,2024-02-23 22:05:00,zone_09,zone_07,8.846,3.407,6.78,9.664,6.589,20.96,0,0,60014.0,2796.0,62810.0,0.7552,1
804,customer_167,2024-02-03 07:25:00,zone_08,zone_10,7.811,9.729,9.021,4.067,5.79,28.6,1,1,59040.0,25930.0,84970.0,0.8697,1
805,customer_195,2024-03-03 10:44:00,zone_06,zone_01,5.516,4.727,0.59,1.162,6.081,17.02,0,0,54996.0,2739.0,57735.0,0.4437,0
806,customer_018,2024-02-04 02:52:00,zone_05,zone_09,4.592,2.122,8.705,0.213,4.534,14.82,0,0,44614.0,-1292.0,43322.0,0.827,1
807,customer_073,2024-02-28 10:21:00,zone_07,zone_03,6.195,9.707,2.203,4.123,6.864,22.15,0,0,62259.0,-2847.0,59412.0,0.7249,1
808,customer_120,2024-01-21 12:44:00,zone_08,zone_09,7.317,5.139,8.609,1.853,3.531,13.94,0,0,38156.0,1150.0,39306.0,0.4951,1
809,customer_057,2024-02-21 02:33:00,zone_02,zone_09,1.35,0.731,8.892,8.347,10.718,27.15,0,0,87883.0,725.0,88608.0,0.4405,1
810,customer_027,2024-03-09 19:13:00,zone_09,zone_08,8.526,0.809,7.755,9.523,8.748,25.32,1,0,75148.0,11913.0,87061.0,0.5737,0
811,customer_004,2024-03-27 04:53:00,zone_05,zone_10,4.894,6.753,9.238,9.405,5.09,17.72,0,0,49400.0,-1477.0,47923.0,0.6546,0
812,customer_131,2024-02-02 01:26:00,zone_10,zone_10,9.353,4.948,9.612,3.745,1.231,5.5,0,0,20136.0,4389.0,24525.0,0.9338,1
813,customer_040,2024-02-12 12:36:00,zone_10,zone_10,9.555,6.242,9.252,4.548,1.721,2.9,0,0,21776.0,-111.0,21665.0,0.9197,1
814,customer_194,2024-02-12 02:17:00,zone_01,zone_06,0.307,8.497,5.131,3.151,7.201,19.54,0,0,62976.0,4610.0,67586.0,0.679,0
815,customer_128,2024-03-18 08:01:00,zone_04,zone_05,3.845,6.814,4.637,1.291,5.579,27.07,1,1,57009.0,19009.0,76018.0,0.9665,1
816,customer_075,2024-03-27 20:27:00,zone_06,zone_02,5.262,8.618,1.052,5.59,5.186,15.34,0,0,48786.0,2687.0,51473.0,0.3984,1
817,customer_188,2024-02-28 01:43:00,zone_06,zone_03,5.396,7.427,2.161,1.862,6.437,23.62,1,0,60432.0,9860.0,70292.0,0.6341,0
818,customer_016,2024-03-14 16:19:00,zone_09,zone_07,8.224,6.744,6.524,0.594,6.381,25.09,0,1,60831.0,16092.0,76923.0,0.7903,1
819,customer_097,2024-01-08 10:55:00,zone_02,zone_02,1.411,1.347,1.273,8.494,7.148,25.74,1,0,65758.0,12373.0,78131.0,0.523,1
820,customer_120,2024-03-09 16:45:00,zone_07,zone_10,6.225,4.828,9.424,7.985,4.494,22.81,0,1,48369.0,18538.0,66907.0,0.3957,0
821,customer_185,2024-03-13 00:38:00,zone_10,zone_03,9.426,4.331,2.27,9.263,8.691,22.15,0,0,73221.0,5876.0,79097.0,0.4057,1
822,customer_147,2024-03-05 06:48:00,zone_10,zone_01,9.967,5.407,0.879,3.274,9.335,28.7,1,0,80360.0,8326.0,88686.0,0.4932,0
823,customer_105,2024-02-22 22:51:00,zone_01,zone_03,0.101,3.911,2.352,8.707,5.298,17.23,0,0,50403.0,567.0,50970.0,0.6956,1
824,customer_083,2024-03-21 14:43:00,zone_10,zone_01,9.726,6.204,0.489,3.985,9.5,29.83,1,0,81915.0,10810.0,92725.0,0.7795,1
825,customer_198,2024-02-28 07:49:00,zone_02,zone_02,1.222,3.925,1.661,0.728,3.227,19.83,0,1,39277.0,15751.0,55028.0,0.9326,1
826,customer_057,2024-03-17 12:42:00,zone_06,zone_06,5.37,5.576,5.877,4.578,1.119,4.62,0,0,19024.0,-170.0,18854.0,0.7364,1
827,customer_060,2024-01-17 02:51:00,zone_03,zone_03,2.464,3.949,2.892,5.538,1.646,8.22,0,0,23986.0,-1261.0,22725.0,0.874,1
828,customer_169,2024-02-29 05:06:00,zone_07,zone_09,6.064,9.018,8.012,4.321,5.085,14.92,0,0,47970.0,-1361.0,46609.0,0.9221,0
829,customer_061,2024-02-09 06:20:00,zone_01,zone_05,0.37,3.734,4.047,7.854,5.522,21.9,0,0,54082.0,4615.0,58697.0,0.5339,1
830,customer_074,2024-03-19 13:53:00,zone_03,zone_08,2.383,7.309,7.14,3.518,6.083,18.57,1,0,55783.0,12834.0,68617.0,0.9002,1
831,customer_178,2024-03-20 03:28:00,zone_04,zone_08,3.006,6.137,7.083,9.211,5.106,24.16,1,0,52716.0,6184.0,58900.0,0.8823,1
832,customer_120,2024-03-16 23:00:00,zone_10,zone_02,9.156,3.855,1.358,0.742,8.396,22.09,0,0,71421.0,660.0,72081.0,0.33,0
833,customer_080,2024-01-20 14:50:00,zone_06,zone_01,5.836,8.076,0.566,7.204,5.342,21.9,1,0,53002.0,4907.0,57909.0,0.8675,1
834,customer_199,2024-02-14 05:39:00,zone_08,zone_09,7.082,9.276,8.42,9.29,1.338,8.0,0,0,22028.0,-6621.0,15407.0,0.9357,0
835,customer_065,2024-01-01 08:54:00,zone_07,zone_08,6.76,7.605,7.009,5.532,2.088,17.4,1,1,31228.0,24099.0,55327.0,0.8987,1
836,customer_033,2024-03-29 02:00:00,zone_04,zone_02,3.923,9.486,1.75,8.787,2.283,9.91,0,0,28653.0,392.0,29045.0,0.61,1
837,customer_010,2024-01-24 08:08:00,zone_01,zone_07,0.14,4.363,6.8,6.918,7.133,30.84,1,1,68218.0,24168.0,92386.0,0.775,0
838,customer_040,2024-02-26 16:30:00,zone_02,zone_04,1.07,9.137,3.295,0.145,9.263,34.71,0,1,82933.0,19461.0,102394.0,0.4685,0
839,customer_033,2024-02-13 13:10:00,zone_05,zone_01,4.588,8.762,0.568,6.712,4.513,17.58,1,0,45868.0,4510.0,50378.0,0.7819,1
840,customer_126,2024-03-22 11:31:00,zone_10,zone_03,9.413,7.624,2.288,6.566,7.203,20.31,0,0,63373.0,-4170.0,59203.0,0.3588,0
841,customer_109,2024-03-14 15:20:00,zone_03,zone_08,2.488,8.352,7.558,0.0,9.77,26.56,0,0,81900.0,-440.0,81460.0,0.5988,1
842,customer_019,2024-03-10 18:12:00,zone_07,zone_04,6.983,7.301,3.907,4.092,4.445,25.79,1,1,49565.0,14778.0,64343.0,0.9316,1
843,customer_143,2024-02-27 13:46:00,zone_09,zone_06,8.266,5.123,5.449,0.388,5.51,14.97,0,0,50545.0,1664.0,52209.0,0.5387,1
844,customer_020,2024-01-11 14:02:00,zone_10,zone_02,9.068,5.524,1.365,2.93,8.128,21.59,0,0,69563.0,3952.0,73515.0,0.8113,1
845,customer_154,2024-03-23 21:52:00,zone_03,zone_01,2.935,4.177,0.927,9.866,6.033,19.99,0,0,56193.0,3501.0,59694.0,0.4406,0
846,customer_029,2024-01-06 08:09:00,zone_10,zone_03,9.313,6.643,2.393,9.403,7.45,33.48,1,1,71440.0,25153.0,96593.0,0.6794,0
847,customer_163,2024-02-11 12:34:00,zone_07,zone_05,6.08,3.248,4.725,6.849,3.847,10.0,0,0,38082.0,2587.0,40669.0,0.9321,1
848,customer_089,2024-02-04 18:59:00,zone_06,zone_09,5.084,7.397,8.47,3.669,5.036,21.58,0,1,51006.0,11895.0,62901.0,0.828,0
849,customer_106,2024-02-05 19:06:00,zone_08,zone_08,7.784,5.051,7.634,3.965,1.096,1.47,0,0,17311.0,780.0,18091.0,0.8666,0
850,customer_009,2024-03-28 06:55:00,zone_03,zone_02,2.387,3.532,1.601,0.382,3.247,12.94,0,0,35952.0,1869.0,37821.0,0.7376,1
851,customer_013,2024-01-21 22:18:00,zone_09,zone_01,8.126,1.472,0.715,3.383,7.653,26.51,1,0,69173.0,8109.0,77282.0,0.8179,1
852,customer_078,2024-02-22 09:44:00,zone_07,zone_03,6.5,2.555,2.255,7.844,6.782,28.78,1,1,65082.0,10606.0,75688.0,0.9294,1
853,customer_125,2024-01-20 10:51:00,zone_08,zone_09,7.994,6.402,8.523,5.194,1.319,10.6,1,0,23214.0,9725.0,32939.0,0.9298,1
854,customer_032,2024-03-23 15:13:00,zone_09,zone_06,8.557,3.698,5.158,4.767,3.563,15.88,0,0,39318.0,4207.0,43525.0,0.9042,1
855,customer_147,2024-03-07 23:20:00,zone_07,zone_09,6.173,0.332,8.069,0.911,1.982,4.88,0,0,24332.0,5549.0,29881.0,0.6841,1
856,customer_144,2024-02-07 06:51:00,zone_01,zone_04,0.367,3.297,3.696,9.19,6.768,18.69,0,0,59953.0,5471.0,65424.0,0.3802,0
857,customer_001,2024-01-08 07:06:00,zone_03,zone_06,2.977,3.664,5.904,2.831,3.043,15.49,0,1,36003.0,14344.0,50347.0,0.75,1
858,customer_175,2024-01-14 01:06:00,zone_09,zone_06,8.78,2.343,5.947,3.829,3.199,15.89,1,0,37139.0,10568.0,47707.0,0.9277,1
859,customer_126,2024-01-22 08:18:00,zone_07,zone_04,6.27,2.863,3.518,8.992,6.718,30.6,1,1,65608.0,18704.0,84312.0,0.6356,0
860,customer_087,2024-02-06 04:36:00,zone_09,zone_05,8.901,7.049,4.702,3.287,5.638,19.3,1,0,53478.0,11007.0,64485.0,0.8539,1
861,customer_083,2024-03-20 04:48:00,zone_04,zone_03,3.845,7.463,2.392,5.993,2.067,8.62,0,0,26712.0,2178.0,28890.0,0.8982,1
862,customer_084,2024-01-11 18:33:00,zone_06,zone_05,5.047,9.589,4.285,6.27,3.405,18.4,0,1,39630.0,15131.0,54761.0,0.6915,1
863,customer_098,2024-02-21 01:29:00,zone_09,zone_10,8.626,1.181,9.748,5.986,4.934,14.53,0,0,46869.0,7043.0,53912.0,0.4899,0
864,customer_048,2024-02-01 12:52:00,zone_08,zone_03,7.62,3.117,2.721,0.685,5.469,17.22,0,0,51424.0,172.0,51596.0,0.7126,0
865,customer_015,2024-01-05 04:10:00,zone_04,zone_08,3.775,0.77,7.248,9.695,9.577,25.72,0,0,80322.0,-880.0,79442.0,0.7416,1
866,customer_135,2024-02-25 01:54:00,zone_01,zone_10,0.226,6.133,9.447,7.14,9.276,28.25,1,0,79781.0,15593.0,95374.0,0.6819,1
867,customer_066,2024-03-04 02:18:00,zone_09,zone_06,8.803,0.164,5.663,8.827,9.215,25.72,0,0,78150.0,6715.0,84865.0,0.1973,0
868,customer_007,2024-03-27 04:16:00,zone_08,zone_05,7.864,2.054,4.893,1.597,3.006,13.7,1,0,34886.0,9744.0,44630.0,0.8668,1
869,customer_096,2024-02-15 06:57:00,zone_05,zone_02,4.492,5.87,1.208,9.321,4.764,16.11,0,0,46639.0,1150.0,47789.0,0.8628,1
870,customer_191,2024-01-30 23:38:00,zone_06,zone_08,5.462,3.587,7.533,7.217,4.179,14.61,0,0,42379.0,4413.0,46792.0,0.8049,1
871,customer_084,2024-03-17 15:25:00,zone_03,zone_10,2.043,5.444,9.115,5.007,7.085,17.71,0,0,61365.0,747.0,62112.0,0.4281,0
872,customer_121,2024-01-23 15:19:00,zone_05,zone_10,4.121,6.402,9.807,0.231,8.391,26.79,0,0,73741.0,298.0,74039.0,0.6024,0
873,customer_058,2024-03-02 15:26:00,zone_02,zone_03,1.632,8.389,2.017,2.532,5.87,17.79,0,0,54115.0,-1027.0,53088.0,0.8125,0
874,customer_081,2024-03-25 17:47:00,zone_03,zone_10,2.106,3.929,9.201,8.387,8.379,31.28,0,1,75914.0,13360.0,89274.0,0.3498,0
875,customer_084,2024-01-01 20:09:00,zone_09,zone_04,8.464,2.789,3.703,3.792,4.866,13.36,0,0,45876.0,6603.0,52479.0,0.495,1
876,customer_078,2024-03-24 05:10:00,zone_04,zone_07,3.625,5.388,6.192,6.783,2.922,14.28,0,0,34672.0,3104.0,37776.0,0.733,1
877,customer_143,2024-01-19 17:18:00,zone_09,zone_03,8.147,0.697,2.237,7.308,8.868,40.89,1,1,83653.0,24187.0,107840.0,0.8039,1
878,customer_005,2024-02-13 09:28:00,zone_05,zone_03,4.739,0.419,2.484,7.756,7.676,33.92,0,1,73016.0,14227.0,87243.0,0.6718,1
879,customer_193,2024-01-24 01:48:00,zone_01,zone_07,0.708,4.522,6.19,3.824,5.526,17.06,0,0,51686.0,2555.0,54241.0,0.8406,1
880,customer_037,2024-01-14 12:12:00,zone_04,zone_05,3.615,2.181,4.848,9.098,7.026,24.25,1,0,64281.0,5129.0,69410.0,0.8547,1
881,customer_140,2024-03-04 00:47:00,zone_02,zone_10,1.583,0.072,9.644,2.922,8.55,27.36,0,0,74980.0,2960.0,77940.0,0.6949,0
882,customer_049,2024-02-13 03:54:00,zone_07,zone_03,6.936,6.794,2.645,8.361,4.568,13.94,0,0,44378.0,-94.0,44284.0,0.8666,1
883,customer_125,2024-02-15 17:26:00,zone_10,zone_09,9.114,8.162,8.78,4.247,3.929,21.91,0,1,44529.0,16800.0,61329.0,0.8562,1
884,customer_145,2024-02-13 17:57:00,zone_08,zone_05,7.631,1.479,4.605,2.342,3.147,19.32,0,1,38542.0,14722.0,53264.0,0.9171,1
885,customer_192,2024-03-08 17:53:00,zone_08,zone_02,7.784,5.639,1.346,3.434,6.805,31.85,0,1,66755.0,15016.0,81771.0,0.2731,0
